,Unnamed: 0,datetime,open,high,low,close,Date,Time,Trix_1,Trix_shift_1,day_h,day_l,day_m,trix1,b&s,@price
46,20170419190056,2017-04-19 19:00:56,1283.4,1284.1,1283.3,1284.1,20170419,190056,0.0005454262116252283,-0.00031157501168395667,1287.9,1282.5,1285.2,0.0005454262116252283,0,0.0
47,20170419191344,2017-04-19 19:13:44,1284.1,1284.5,1283.9,1284.3,20170419,191344,0.00015575110972669223,0.0005454262116252283,1287.9,1282.5,1285.2,0.00015575110972669223,0,0.0
48,20170419192322,2017-04-19 19:23:22,1284.4,1284.7,1284.3,1284.6,20170419,192322,0.0002335902826442066,0.00015575110972669223,1287.9,1282.5,1285.2,0.0002335902826442066,0,0.0
49,20170419193136,2017-04-19 19:31:36,1284.6,1284.8,1284.4,1284.5,20170419,193136,-7.784524365554185e-05,0.0002335902826442066,1287.9,1282.5,1285.2,-7.784524365554185e-05,0,0.0
50,20170419194021,2017-04-19 19:40:21,1284.5,1285.3,1284.4,1285.2,20170419,194021,0.0005449591280654305,-7.784524365554185e-05,1287.9,1282.5,1285.2,0.0005449591280654305,0,0.0
51,20170419194840,2017-04-19 19:48:40,1285.2,1285.2,1284.7,1285.1,20170419,194840,-7.780890133841925e-05,0.0005449591280654305,1287.9,1282.5,1285.2,-7.780890133841925e-05,0,0.0
52,20170419195934,2017-04-19 19:59:34,1285.0,1285.3,1284.4,1284.5,20170419,195934,-0.0004668897362072283,-7.780890133841925e-05,1287.9,1282.5,1285.2,-0.0004668897362072283,0,0.0
53,20170419200712,2017-04-19 20:07:12,1284.5,1284.6,1284.1,1284.1,20170419,200712,-0.0003114052160374394,-0.0004668897362072283,1287.9,1282.5,1285.2,-0.0003114052160374394,0,0.0
54,20170419201559,2017-04-19 20:15:59,1284.1,1284.5,1283.8,1283.9,20170419,201559,-0.00015575110972651515,-0.0003114052160374394,1287.9,1282.5,1285.2,-0.00015575110972651515,0,0.0
55,20170419202303,2017-04-19 20:23:03,1283.9,1284.0,1283.5,1283.8,20170419,202303,-7.788768595695647e-05,-0.00015575110972651515,1287.9,1282.5,1285.2,-7.788768595695647e-05,0,0.0
56,20170419202716,2017-04-19 20:27:16,1283.7,1284.6,1283.6,1284.4,20170419,202716,0.0004673625175262007,-7.788768595695647e-05,1287.9,1282.5,1285.2,0.0004673625175262007,0,0.0
57,20170419203630,2017-04-19 20:36:30,1284.4,1284.6,1283.9,1284.1,20170419,203630,-0.00023357209592041566,0.0004673625175262007,1287.9,1282.5,1285.2,-0.00023357209592041566,0,0.0
58,20170419205047,2017-04-19 20:50:47,1284.1,1284.1,1282.6,1282.8,20170419,205047,-0.0010123822132232338,-0.00023357209592041566,1287.9,1282.5,1285.2,-0.0010123822132232338,0,0.0
59,20170419205232,2017-04-19 20:52:32,1282.9,1283.3,1282.8,1283.3,20170419,205232,0.00038977237293420645,-0.0010123822132232338,1287.9,1282.5,1285.2,0.00038977237293420645,0,0.0
60,20170419205631,2017-04-19 20:56:31,1283.3,1284.2,1283.2,1284.1,20170419,205631,0.0006233928153977672,0.00038977237293420645,1287.9,1282.5,1285.2,0.0006233928153977672,0,0.0
61,20170419210051,2017-04-19 21:00:51,1284.2,1285.0,1283.9,1284.9,20170419,210051,0.0006230044389067689,0.0006233928153977672,1287.9,1282.5,1285.2,0.0006230044389067689,0,0.0
62,20170419210451,2017-04-19 21:04:51,1284.9,1285.4,1284.8,1285.4,20170419,210451,0.00038913534127169426,0.0006230044389067689,1287.9,1282.5,1285.2,0.00038913534127169426,0,0.0
63,20170419210656,2017-04-19 21:06:56,1285.4,1285.6,1284.9,1284.9,20170419,210656,-0.00038898397386027695,0.00038913534127169426,1287.9,1282.5,1285.2,-0.00038898397386027695,0,0.0
64,20170419211025,2017-04-19 21:10:25,1284.9,1285.4,1284.7,1285.3,20170419,211025,0.00031130827301724927,-0.00038898397386027695,1287.9,1282.5,1285.2,0.00031130827301724927,0,0.0
65,20170419211548,2017-04-19 21:15:48,1285.3,1285.4,1284.8,1285.1,20170419,211548,-0.00015560569516847854,0.00031130827301724927,1287.9,1282.5,1285.2,-0.00015560569516847854,0,0.0
66,20170419212000,2017-04-19 21:20:00,1285.0,1285.1,1284.5,1285.0,20170419,212000,-7.781495603447908e-05,-0.00015560569516847854,1287.9,1282.5,1285.2,-7.781495603447908e-05,0,0.0
67,20170419212220,2017-04-19 21:22:20,1285.0,1285.3,1284.6,1285.2,20170419,212220,0.00015564202334633888,-7.781495603447908e-05,1287.9,1282.5,1285.2,0.00015564202334633888,0,0.0
68,20170419212619,2017-04-19 21:26:19,1285.2,1285.9,1285.2,1285.8,20170419,212619,0.00046685340802980784,0.00015564202334633888,1287.9,1282.5,1285.2,0.00046685340802980784,0,0.0
69,20170419212736,2017-04-19 21:27:36,1285.9,1286.4,1285.7,1285.9,20170419,212736,7.777259293835467e-05,0.00046685340802980784,1287.9,1282.5,1285.2,7.777259293835467e-05,0,0.0
70,20170419212959,2017-04-19 21:29:59,1285.9,1286.2,1285.8,1285.8,20170419,212959,-7.776654483251919e-05,7.777259293835467e-05,1287.9,1282.5,1285.2,-7.776654483251919e-05,0,0.0
71,20170419213226,2017-04-19 21:32:26,1285.8,1286.5,1285.7,1286.5,20170419,213226,0.0005444081505677753,-7.776654483251919e-05,1287.9,1282.5,1285.2,0.0005444081505677753,buy,1286.5
72,20170419213456,2017-04-19 21:34:56,1286.5,1286.8,1286.2,1286.3,20170419,213456,-0.00015546055188499455,0.0005444081505677753,1287.9,1282.5,1285.2,-0.00015546055188499455,0,0.0
73,20170419213704,2017-04-19 21:37:04,1286.3,1286.4,1285.9,1286.0,20170419,213704,-0.0002332270854388203,-0.00015546055188499455,1287.9,1282.5,1285.2,-0.0002332270854388203,0,0.0
74,20170419214045,2017-04-19 21:40:45,1285.9,1286.4,1285.8,1286.0,20170419,214045,0.0,-0.0002332270854388203,1287.9,1282.5,1285.2,0.0,0,0.0
75,20170419214546,2017-04-19 21:45:46,1286.0,1286.7,1285.9,1286.3,20170419,214546,0.00023328149300151985,0.0,1287.9,1282.5,1285.2,0.00023328149300151985,0,0.0
76,20170419215108,2017-04-19 21:51:08,1286.3,1286.8,1286.3,1286.7,20170419,215108,0.00031096944725187824,0.00023328149300151985,1287.9,1282.5,1285.2,0.00031096944725187824,0,0.0
77,20170419215804,2017-04-19 21:58:04,1286.7,1287.2,1286.6,1287.2,20170419,215804,0.000388590969145877,0.00031096944725187824,1287.9,1282.5,1285.2,0.000388590969145877,0,0.0
78,20170419215957,2017-04-19 21:59:57,1287.2,1287.4,1286.7,1287.0,20170419,215957,-0.00015537600994409997,0.000388590969145877,1287.9,1282.5,1285.2,-0.00015537600994409997,0,0.0
79,20170419220021,2017-04-19 22:00:21,1287.0,1287.4,1286.8,1287.3,20170419,220021,0.00023310023310019776,-0.00015537600994409997,1287.9,1282.5,1285.2,0.00023310023310019776,0,0.0
80,20170419220147,2017-04-19 22:01:47,1287.3,1287.8,1287.2,1287.5,20170419,220147,0.0001553639400295545,0.00023310023310019776,1287.9,1282.5,1285.2,0.0001553639400295545,0,0.0
81,20170419220254,2017-04-19 22:02:54,1287.5,1287.6,1286.6,1286.7,20170419,220254,-0.0006213592233009355,0.0001553639400295545,1287.9,1282.5,1285.2,-0.0006213592233009355,0,0.0
82,20170419220438,2017-04-19 22:04:38,1286.7,1287.0,1286.6,1286.6,20170419,220438,-7.771819382928143e-05,-0.0006213592233009355,1287.9,1282.5,1285.2,-7.771819382928143e-05,0,0.0
83,20170419220855,2017-04-19 22:08:55,1286.6,1286.8,1286.2,1286.3,20170419,220855,-0.00023317270324883766,-7.771819382928143e-05,1287.9,1282.5,1285.2,-0.00023317270324883766,0,0.0
84,20170419221257,2017-04-19 22:12:57,1286.3,1286.5,1285.9,1285.9,20170419,221257,-0.00031096944725170146,-0.00023317270324883766,1287.9,1282.5,1285.2,-0.00031096944725170146,0,0.0
85,20170419221502,2017-04-19 22:15:02,1285.9,1286.6,1285.8,1286.6,20170419,221502,0.0005443658138267501,-0.00031096944725170146,1287.9,1282.5,1285.2,0.0005443658138267501,0,0.0
86,20170419221922,2017-04-19 22:19:22,1286.6,1286.7,1286.1,1286.4,20170419,221922,-0.00015544846883244062,0.0005443658138267501,1287.9,1282.5,1285.2,-0.00015544846883244062,0,0.0
87,20170419222354,2017-04-19 22:23:54,1286.4,1286.7,1286.0,1286.0,20170419,222354,-0.0003109452736319115,-0.00015544846883244062,1287.9,1282.5,1285.2,-0.0003109452736319115,0,0.0
88,20170419222840,2017-04-19 22:28:40,1286.0,1286.2,1285.5,1285.5,20170419,222840,-0.00038880248833592535,-0.0003109452736319115,1287.9,1282.5,1285.2,-0.00038880248833592535,0,0.0
89,20170419223045,2017-04-19 22:30:45,1285.6,1285.6,1284.7,1284.7,20170419,223045,-0.0006223259432127223,-0.00038880248833592535,1287.9,1282.5,1285.2,-0.0006223259432127223,0,0.0
90,20170419223114,2017-04-19 22:31:14,1284.8,1285.2,1284.3,1285.0,20170419,223114,0.00023351755273601192,-0.0006223259432127223,1287.9,1282.5,1285.2,0.00023351755273601192,0,0.0
91,20170419223134,2017-04-19 22:31:34,1284.9,1284.9,1284.4,1284.7,20170419,223134,-0.00023346303501941987,0.00023351755273601192,1287.9,1282.5,1285.2,-0.00023346303501941987,sell,1284.7
92,20170419223240,2017-04-19 22:32:40,1284.7,1284.8,1284.4,1284.6,20170419,223240,-7.78391842454553e-05,-0.00023346303501941987,1287.9,1282.5,1285.2,-7.78391842454553e-05,0,0.0
93,20170419223409,2017-04-19 22:34:09,1284.6,1284.9,1284.1,1284.6,20170419,223409,0.0,-7.78391842454553e-05,1287.9,1282.5,1285.2,0.0,0,0.0
94,20170419223508,2017-04-19 22:35:08,1284.5,1284.5,1284.0,1284.1,20170419,223508,-0.0003892262182780632,0.0,1287.9,1282.5,1285.2,-0.0003892262182780632,0,0.0
95,20170419223632,2017-04-19 22:36:32,1284.1,1284.1,1283.4,1283.7,20170419,223632,-0.0003115022194532074,-0.0003892262182780632,1287.9,1282.5,1285.2,-0.0003115022194532074,0,0.0
96,20170419223718,2017-04-19 22:37:18,1283.7,1284.2,1283.7,1283.9,20170419,223718,0.0001557996416608596,-0.0003115022194532074,1287.9,1282.5,1285.2,0.0001557996416608596,0,0.0
97,20170419223826,2017-04-19 22:38:26,1283.8,1284.0,1283.5,1283.7,20170419,223826,-0.00015577537191373584,0.0001557996416608596,1287.9,1282.5,1285.2,-0.00015577537191373584,0,0.0
98,20170419224010,2017-04-19 22:40:10,1283.8,1284.6,1283.8,1284.5,20170419,224010,0.0006231985666432612,-0.00015577537191373584,1287.9,1282.5,1285.2,0.0006231985666432612,0,0.0
99,20170419224134,2017-04-19 22:41:34,1284.5,1284.7,1284.3,1284.3,20170419,224134,-0.0001557026080187197,0.0006231985666432612,1287.9,1282.5,1285.2,-0.0001557026080187197,0,0.0
100,20170419224319,2017-04-19 22:43:19,1284.3,1284.7,1283.8,1283.9,20170419,224319,-0.00031145371019221645,-0.0001557026080187197,1287.9,1282.5,1285.2,-0.00031145371019221645,0,0.0
101,20170419224453,2017-04-19 22:44:53,1283.9,1284.2,1283.5,1284.0,20170419,224453,7.788768595677938e-05,-0.00031145371019221645,1287.9,1282.5,1285.2,7.788768595677938e-05,0,0.0
102,20170419224624,2017-04-19 22:46:24,1284.0,1284.3,1283.6,1283.9,20170419,224624,-7.788161993762387e-05,7.788768595677938e-05,1287.9,1282.5,1285.2,-7.788161993762387e-05,0,0.0
103,20170419224845,2017-04-19 22:48:45,1283.9,1284.1,1283.0,1283.0,20170419,224845,-0.0007009891736117228,-7.788161993762387e-05,1287.9,1282.5,1285.2,-0.0007009891736117228,0,0.0
104,20170419225021,2017-04-19 22:50:21,1283.0,1283.3,1282.7,1283.3,20170419,225021,0.00023382696804361225,-0.0007009891736117228,1287.9,1282.5,1285.2,0.00023382696804361225,0,0.0
105,20170419225035,2017-04-19 22:50:35,1283.3,1283.9,1283.3,1283.5,20170419,225035,0.00015584820384948608,0.00023382696804361225,1287.9,1282.5,1285.2,0.00015584820384948608,0,0.0
106,20170419225131,2017-04-19 22:51:31,1283.5,1284.2,1283.3,1284.0,20170419,225131,0.00038955979742890534,0.00015584820384948608,1287.9,1282.5,1285.2,0.00038955979742890534,0,0.0
107,20170419225320,2017-04-19 22:53:20,1284.0,1284.1,1282.6,1282.6,20170419,225320,-0.0010903426791277968,0.00038955979742890534,1287.9,1282.5,1285.2,-0.0010903426791277968,0,0.0
108,20170419225518,2017-04-19 22:55:18,1282.6,1282.6,1281.7,1282.2,20170419,225518,-0.00031186652112885047,-0.0010903426791277968,1287.9,1281.7,1284.8000000000002,-0.00015598190609892798,0,0.0
109,20170419225518,2017-04-19 22:55:18,1282.2,1282.3,1281.9,1282.0,20170419,225518,-0.00015598190609892798,-0.00031186652112885047,1287.9,1281.7,1284.8000000000002,-0.00015598190609892798,0,0.0
110,20170419225522,2017-04-19 22:55:22,1282.0,1282.0,1281.7,1281.7,20170419,225522,-0.0002340093603743795,-0.00015598190609892798,1287.9,1281.7,1284.8000000000002,-0.0002340093603743795,0,0.0
111,20170419225529,2017-04-19 22:55:29,1281.7,1281.9,1281.5,1281.6,20170419,225529,-7.80213778576394e-05,-0.0002340093603743795,1287.9,1281.5,1284.7,-7.80213778576394e-05,0,0.0
112,20170419225539,2017-04-19 22:55:39,1281.6,1282.2,1281.4,1282.1,20170419,225539,0.00039013732833957556,-7.80213778576394e-05,1287.9,1281.4,1284.65,0.00039013732833957556,0,0.0
113,20170419225551,2017-04-19 22:55:51,1282.0,1282.2,1281.5,1281.8,20170419,225551,-0.00023399110833784772,0.00039013732833957556,1287.9,1281.4,1284.65,-0.00023399110833784772,0,0.0
114,20170419225630,2017-04-19 22:56:30,1281.8,1281.8,1280.8,1280.8,20170419,225630,-0.0007801529099703543,-0.00023399110833784772,1287.9,1280.8,1284.35,-0.0007801529099703543,0,0.0
115,20170419225648,2017-04-19 22:56:48,1276.1,1276.1,1275.6,1275.7,20170419,225648,-0.0039818863210492736,-0.0007801529099703543,1287.9,1275.6,1281.75,-7.836376459517989e-05,0,0.0
116,20170419225648,2017-04-19 22:56:48,1276.1,1276.1,1275.7,1276.1,20170419,225648,0.00031355334326241556,-0.0039818863210492736,1287.9,1275.6,1281.75,-7.836376459517989e-05,0,0.0
117,20170419225648,2017-04-19 22:56:48,1280.8,1280.8,1275.7,1276.1,20170419,225648,0.0,0.00031355334326241556,1287.9,1275.6,1281.75,-7.836376459517989e-05,0,0.0
118,20170419225648,2017-04-19 22:56:48,1275.7,1276.1,1275.7,1276.0,20170419,225648,-7.836376459517989e-05,0.0,1287.9,1275.6,1281.75,-7.836376459517989e-05,0,0.0
119,20170419225649,2017-04-19 22:56:49,1276.0,1276.1,1275.7,1275.8,20170419,225649,-0.00015673981191226133,-7.836376459517989e-05,1287.9,1275.6,1281.75,0.00015676438313218802,0,0.0
120,20170419225649,2017-04-19 22:56:49,1275.8,1276.1,1275.7,1276.0,20170419,225649,0.00015676438313218802,-0.00015673981191226133,1287.9,1275.6,1281.75,0.00015676438313218802,0,0.0
121,20170419225650,2017-04-19 22:56:50,1276.0,1276.1,1275.5,1275.9,20170419,225650,-7.836990595604157e-05,0.00015676438313218802,1287.9,1275.5,1281.7,-7.836990595604157e-05,0,0.0
122,20170419225651,2017-04-19 22:56:51,1275.9,1276.4,1275.5,1275.6,20170419,225651,-0.00023512814483907978,-7.836990595604157e-05,1287.9,1275.5,1281.7,-0.00023512814483907978,0,0.0
123,20170419225652,2017-04-19 22:56:52,1275.6,1276.3,1275.4,1276.2,20170419,225652,0.0004703668861713205,-0.00023512814483907978,1287.9,1275.4,1281.65,0.0004703668861713205,0,0.0
124,20170419225653,2017-04-19 22:56:53,1276.1,1276.2,1275.6,1276.1,20170419,225653,-7.835762419694125e-05,0.0004703668861713205,1287.9,1275.4,1281.65,-7.835762419694125e-05,0,0.0
125,20170419225655,2017-04-19 22:56:55,1276.2,1277.2,1276.1,1277.2,20170419,225655,0.0008620014105478697,-7.835762419694125e-05,1287.9,1275.4,1281.65,0.0008620014105478697,0,0.0
126,20170419225657,2017-04-19 22:56:57,1277.2,1277.5,1277.1,1277.4,20170419,225657,0.00015659254619483672,0.0008620014105478697,1287.9,1275.4,1281.65,0.00015659254619483672,0,0.0
127,20170419225703,2017-04-19 22:57:03,1277.4,1278.6,1277.3,1278.5,20170419,225703,0.0008611241584467739,0.00015659254619483672,1287.9,1275.4,1281.65,0.0008611241584467739,0,0.0
128,20170419225711,2017-04-19 22:57:11,1278.6,1278.8,1278.0,1278.5,20170419,225711,0.0,0.0008611241584467739,1287.9,1275.4,1281.65,0.0,0,0.0
129,20170419225722,2017-04-19 22:57:22,1278.5,1278.7,1278.0,1278.5,20170419,225722,0.0,0.0,1287.9,1275.4,1281.65,0.0,0,0.0
130,20170419225741,2017-04-19 22:57:41,1278.5,1278.9,1277.9,1278.8,20170419,225741,0.00023464998044579939,0.0,1287.9,1275.4,1281.65,0.00023464998044579939,0,0.0
131,20170419225800,2017-04-19 22:58:00,1278.7,1279.4,1278.7,1279.1,20170419,225800,0.00023459493274941706,0.00023464998044579939,1287.9,1275.4,1281.65,0.00023459493274941706,0,0.0
132,20170419225814,2017-04-19 22:58:14,1279.1,1279.5,1279.0,1279.4,20170419,225814,0.00023453991087497608,0.00023459493274941706,1287.9,1275.4,1281.65,0.00023453991087497608,0,0.0
133,20170419225841,2017-04-19 22:58:41,1279.3,1279.7,1279.1,1279.4,20170419,225841,0.0,0.00023453991087497608,1287.9,1275.4,1281.65,0.0,0,0.0
134,20170419225858,2017-04-19 22:58:58,1279.4,1279.9,1279.2,1279.8,20170419,225858,0.00031264655307164575,0.0,1287.9,1275.4,1281.65,0.00031264655307164575,0,0.0
135,20170419225942,2017-04-19 22:59:42,1279.7,1279.8,1279.0,1279.0,20170419,225942,-0.0006250976715111381,0.00031264655307164575,1287.9,1275.4,1281.65,-0.0006250976715111381,0,0.0
136,20170419230014,2017-04-19 23:00:14,1279.0,1279.8,1278.8,1279.7,20170419,230014,0.0005473025801407705,-0.0006250976715111381,1287.9,1275.4,1281.65,0.0005473025801407705,0,0.0
137,20170419230040,2017-04-19 23:00:40,1279.7,1280.2,1279.6,1280.0,20170419,230040,0.00023442994451821093,0.0005473025801407705,1287.9,1275.4,1281.65,0.00023442994451821093,0,0.0
